ID,ROUND,MONTH,WEEKDAY,LANG,D1,D6_1,D6_2A,D6_2B,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,QA1,QA2A,QA3A,QA2B,QA3B,QA2C,QA22,QA4,QA6A_1,QA7A_1,QA7AI_1,QA7AII_1,QA8A_1,QA8AI_1,QA6A_2,QA7A_2,QA7AI_2,QA7AII_2,QA8A_2,QA8AI_2,QA6A_3,QA7A_3,QA7AI_3,QA7AII_3,QA8A_3,QA8AI_3,QA6A_4,QA7A_4,QA7AI_4,QA7AII_4,QA8A_4,QA8AI_4,QA6A_5,QA7A_5,QA7AI_5,QA7AII_5,QA8A_5,QA8AI_5,QA6A_6,QA7A_6,QA7AI_6,QA7AII_6,QA8A_6,QA8AI_6,QA6A_7,QA7A_7,QA7AI_7,QA7AII_7,QA8A_7,QA8AI_7,QA6A_8,QA7A_8,QA7AI_8,QA7AII_8,QA8A_8,QA8AI_8,QB1_1,QB4_1,QB1_2,QB4_2,QB1_3,QB4_3,QB1_4,QB4_4,QB1_5,QB4_5,QB1_6,QB4_6,QB1_7,QB4_7,QB1_8,QB4_8,QC1_1,QC1_2,QC1_3,QC1_4,QC1_5,QC1_6,QC1_8,QC1_10,QC3_1,QC5_1,QC3_2,QC5_2,QC3_3,QC5_3,QC6_3,QC3_4,QC5_4,QC6_4,QC3_5,QC5_5,QC3_6,QC5_6,QC3_8,QC5_8,QC6_8,QC3_10,QC5_10,QC6_10,QQ1A_1,QQ1A_2,QQ1A_3,QQ1A_4,QQ1A_5,QQ1B,QQ1D,QQ11D,QQ2,QQ11A,QQ3,QQ3A,QQ13A_1,QQ13A_2,QQ13A_3,QQ13A_4,QQ13A_5,QQ13A_6,QQ13A_7,QQ13A_8,QQ13A_9,QQ13A_10,QQ13A_11,QQ13B_1,QQ13B_2,QQ13B_3,QQ13B_4,QQ13B_5,QQ13B_6,QQ13B_7,QQ13B_8,QQ13B_9,QQ13B_10,QQ19A,Q19C_1,Q19C_2,Q19C_3,Q19C_4,Q19C_5,Q19C_6,Q19C_7,Q19C_8,Q19C_9,QQ19B,QQ4C,QQ8,QQ9,QQ10,D10_1,D10_2,D10_3,D10_4,D10_5,D10_6,D10_7,D10_8,D8,D13a,D13b,QA5A_1,QA5A_2,QA5A_3,QA5A_4,QA5A_5,QA5A_6,QA5A_7,QA5A_8,QB3_1,QB3_2,QB3_3,QB3_4,QB3_5,QB3_6,QB3_7,QB3_8,QC2_1,QC2_2,QC2_3,QC2_4,QC2_5,QC2_6,QC2_8,QC2_10,COUNTRY,EDUCATION,AGE,INCOME,HHSIZE,DEPCHILDREN,URBAN,Gross_weight,D3_AT,D3_BE,D3_EE,D3_ES,D3_GR,D3_FI,D3_FR,D3_IE,D3_IT,D3_LT,D3_LU,D3_LV,D3_PT,D3_SI,D3_SK,D3_CY,D3_MT
10169_1_7_2,2,4,4,13,2,2,2,,0,0,0,0,0,0,0,11,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,0,3,4,3,4,3,4,1,3,4,1,,,3,4,,,,,,,1,1,0,0,0,,1,1,2,5,2,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,1,1,1,0,0,0,1,,1,,,,,,,,,,,,,,,,,700,93,25,20,,12,,,AT,2,8,3,4,2,0,5939.255678,2,,,,,,,,,,,,,,,,
1016_1_7_1,1,10,3,13,1,3,,2,0,0,1,0,0,0,0,28,,,,,,,999999,2,1,,,1,,5,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,2,,1,4,1,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,,,,,,,,,,3,1,3,1,1,0,0,1,0,0,1,0,0,1,0,,19,40,,,,,,,,,,,,,,,,,,,,,,,AT,2,1,2,4,2,1,8631.229211,7,,,,,,,,,,,,,,,,
10198_1_7_2,2,4,3,13,2,3,,4,0,0,0,0,0,0,0,46,,,,,,,999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,2,4,,,,2,4,2,,,,,,,,,,,1,1,0,0,0,,4,,1,2,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,4,1,1,2,0,0,1,0,0,0,0,0,5,1,,,,,,,,,,,,,,,,,,,64,,34,,,,,AT,2,11,2,1,,0,2639.083693,2,,,,,,,,,,,,,,,,
10200_1_7_2,2,5,2,13,2,2,4,,1,1,1,0,0,0,0,28,120,1,999997,,,200,999996,2,1,,,1,,1,1,,,1,,5,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,,,2,4,1,2,2,2,4,2,2,4,2,4,,,,,,,1,1,0,0,0,,1,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,2,1,0,,0,0,1,1,0,0,0,0,2,0,,25,50,30,,,,,,,,,,,,,,,60,120,25,40,30,,,AT,1,7,4,3,1,1,1912.483156,4,,,,,,,,,,,,,,,,
10204_1_7_2,2,4,6,13,1,3,,2,0,0,0,0,0,1,1,95,,,,,,,999999,14,1,,,1,,1,1,,,1,,5,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,3,1,9,3,999997,,,,,,,,,,1,1,0,1,1,1,1,0,2,4,2,4,,,,2,4,1,,,2,4,1,1,2,,,,1,1,0,0,0,,1,3,1,5,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,,,,,,,,,,3,1,2,1,1,1,0,1,1,0,0,0,0,1,,1,18,25,10,,,,,,18,25,30,,,,,,900,114.6,,30,,34,140,,AT,2,2,4,3,0,1,4842.776137,1,,,,,,,,,,,,,,,,
10210_1_7_2,2,4,7,13,1,1,,,0,0,1,0,0,1,1,90,,,,,,,999996,8,1,,,1,,15,5,,,,0,14,5,,,,0,4,2,999999,,,0,10,2,1,,,1,,,,,,,,,,,,,,,,,,,9,1,8,5,13,4,8,1,9,1,999999,999999,999997,,,,1,1,1,1,1,1,0,0,,,2,4,2,4,2,6,4,1,6,3,3,4,,,,,,,1,1,0,0,0,,1,2,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,3,1,1,0,,1,0,1,1,1,1,0,0,1,1,,25,103,93,74,15,,,,25,93,108,74,15,48.87,,,,1120,50,57,120,70,,,AT,3,7,4,3,1,1,2791.987596,2,,,,,,,,,,,,,,,,
10211_2_7_1,1,11,3,13,2,3,,1,1,1,1,0,0,1,1,60,60,1,999997,,,30,6,1,1,,,1,,6,1,,,1,,2,1,,,1,,5,2,2,,,1,4,2,1,,,1,,,,,,,,,,,,,,,,,,,1,1,999997,,,,,,,,,,,,,,1,1,0,1,1,0,1,0,2,4,1,3,,,,2,3,2,2,2,,,2,1,2,,,,0,1,0,0,0,,1,1,1,2,1,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,1,2,2,1,1,1,0,1,1,0,0,0,0,3,,,50.56,5.67,22.56,30,65,,,,55,,,,,,,,610,2.67,,35,140,,80,,AT,2,9,1,1,,1,2349.190196,2,,,,,,,,,,,,,,,,
10221_2_7_1,1,11,3,13,2,2,6,,1,0,1,0,0,0,0,0,20,1,999997,,,,999996,1,2,2,,,1,2,2,2,,,1,6,2,2,,,1,2,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,999999,1,0,999999,0,0,3,4,3,4,,,,3,4,2,,,,,,,,,,,1,1,0,0,0,,1,3,1,5,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3,,,,,,,,,,3,3,1,0,,1,0,1,1,1,0,0,0,2,,,8.22,2.08,6,5.2,,,,,,,,,,,,,1020,60,,22,,,,,AT,3,9,4,3,1,0,3761.525981,5,,,,,,,,,,,,,,,,
10225_1_7_2,2,4,4,13,2,3,,4,1,0,1,0,0,0,1,80,100,1,999997,,,,7,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,999999,999999,999997,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,2,4,1,,,,,,,,,,,1,0,0,0,0,,2,,2,5,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0,3,1,1,0,,0,0,1,1,0,0,0,0,3,1,,2.8,,,,,,,,14.7,51.72,,,,,,,,,,35,,,,,AT,2,10,3,2,0,1,2681.29772,1,,,,,,,,,,,,,,,,
10245_1_7_2,2,4,7,13,2,2,4,,1,0,1,0,0,0,0,31,70,1,999997,,,,999999,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,,,,,5,4,2,,,,,,,,5,4,1,,,,1,1,0,0,0,,1,3,1,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,,,,,,,,,,3,1,1,1,2,0,0,1,0,1,0,0,0,1,0,,10.5,,,,,,,,,,,,,,,,,,260,,,,30,,AT,2,3,4,2,0,1,1801.824752,7,,,,,,,,,,,,,,,,
10246_1_7_2,2,5,3,13,2,3,,4,0,0,1,0,1,1,1,325,,,,,,,999996,999999,5,,,,1,3,1,,,1,,999999,999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999,4,3,4,999997,,,,,,,,,,,,0,1,0,1,1,1,0,0,,,2,4,,,,2,4,2,3,6,2,4,,,,,,,1,1,0,0,0,,4,,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,,,,,,,,,4,4,6,0,,0,0,1,1,1,0,0,0,2,1,,29.83,5.5,19.69,,,,,,47.67,6,,,,,,,,70,,47,2680,45,,,AT,2,11,3,3,0,1,5083.727512,1,,,,,,,,,,,,,,,,
10253_1_7_2,2,4,5,13,1,3,,4,0,0,0,0,0,0,0,90,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,1,2,,,,3,1,2,,,,,,,,,,,1,1,0,0,0,,4,,1,5,1,,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,999999,,,,,,,,,,5,1,5,1,1,0,0,0,0,0,0,1,0,1,,1,,,,,,,,,,,,,,,,,,200,,140,,,,,AT,2,12,1,1,,1,1852.268698,2,,,,,,,,,,,,,,,,
10255_2_7_1,1,11,3,13,2,2,4,,0,0,1,0,0,0,1,0,,,,,,,,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,999997,,,,,,,,,,,,,,1,1,1,1,0,1,0,0,3,4,2,4,2,2,2,2,4,2,,,2,4,,,,,,,1,1,0,0,0,,1,3,1,4,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,1,3,1,1,3,1,0,1,1,0,0,0,0,1,,,14.36,,,,,,,,14.36,,,,,,,,616,115,845,80,,8.99,,,AT,2,6,4,1,,1,1212.300546,5,,,,,,,,,,,,,,,,
10260_2_7_1,1,11,3,13,2,2,2,,0,0,1,0,0,0,0,55,,,,,,,999996,2,1,,,1,,4,2,2,,,1,6,1,,,1,,4,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,,,,,2,4,1,,,,,,2,4,,,,,,,1,1,0,0,0,,1,2,1,5,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,3,1,0,,0,0,1,1,0,0,0,0,1,,,9,19.2,8.4,234.5,,,,,,,,,,,,,,,186,,,12,,,AT,3,8,5,4,2,1,4304.46909,2,,,,,,,,,,,,,,,,
10299_2_7_1,1,11,3,13,2,3,,1,0,0,0,0,0,0,0,40,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,999999,0,1,0,,,2,4,3,1,2,2,4,2,,,,,2,1,2,,,,1,1,0,0,0,,2,,2,5,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,3,1,0,,0,0,1,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,160,1200,16,,,365,,AT,1,3,4,2,0,1,1360.334926,4,,,,,,,,,,,,,,,,
1032_1_7_1,1,10,2,13,2,2,7,,1,0,1,0,0,0,0,60,60,1,999997,,,,30,1,1,,,0,,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,3,3,999999,,,,,,,,,,,,,,1,0,0,0,0,,3,,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,,,,,,,,,,5,4,1,0,,0,0,1,0,1,0,0,0,1,0,,20,10,,,,,,,,,,,,,,,,,200,,,,,,AT,1,9,1,2,0,1,1543.669322,4,,,,,,,,,,,,,,,,
10333_2_7_1,1,11,3,13,2,2,7,,0,0,1,0,0,0,0,34,,,,,,,21,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,3,4,2,,,,,,,,,,,,,,1,1,0,0,0,,1,3,1,5,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,3,1,0,,0,0,0,1,0,0,0,0,1,,,7.3,,,,,,,,,,,,,,,,,,267.61,,,,,,AT,2,6,5,3,1,0,1540.94659,5,,,,,,,,,,,,,,,,
10339_2_7_1,1,11,4,13,2,3,,1,0,0,1,0,0,0,0,56,,,,,,,49,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,2,3,2,4,2,2,4,2,,,,,,,,,,,1,1,0,0,0,,4,,2,4,1,,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,,,,,,,,,,3,2,4,999998,,0,0,1,1,1,0,0,0,1,,,6.98,,,,,,,,,,,,,,,,,49,18,19,,,,,AT,2,9,2,1,,1,1931.250435,5,,,,,,,,,,,,,,,,
10357_2_7_1,1,11,3,13,1,2,4,,1,0,999999,0,0,1,1,90,10,4,10,6,0,,999996,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,11,999997,,,,,,,,,,,,0,1,1,1,1,1,0,1,,,3,3,3,2,2,,,,3,3,2,4,,,,3,2,2,1,1,0,0,0,,1,1,1,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,,,,,,,,,,3,1,1,0,,0,1,1,1,0,0,0,0,1,,,25,,,,,,,,25,19.5,,,,,,,,79.8,350.25,,73.9,38.6,,495.2,AT,1,8,4,1,,1,1800.281497,2,,,,,,,,,,,,,,,,
1035_1_7_2,2,4,6,13,1,2,5,,0,0,1,0,1,0,0,40,,,,,,,30,9,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,,,2,4,2,4,1,,,,2,4,2,4,,,,2,4,2,1,1,0,0,0,,3,,1,999999,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,,,,,,,,,,6,2,1,999998,,0,1,1,0,0,0,0,0,1,,1,10,,,,,,,,,,,,,,,,,173.86,137.92,,240,57,,300,AT,2,4,3,2,1,0,1593.096211,1,,,,,,,,,,,,,,,,
1038_1_7_1,1,10,6,13,1,3,,4,0,0,1,0,0,0,1,20,,,,,,,999996,1,2,2,,,1,2,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,999997,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,2,4,2,,,,,,,,,,,0,1,0,0,0,,2,,2,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,,,,,,,,,,3,4,1,0,,0,0,0,0,0,0,1,0,1,,1,4.2,25,,,,,,,25,,,,,,,,,,,65,,,,,AT,3,12,3,1,,0,1916.984243,3,,,,,,,,,,,,,,,,
10408_2_7_1,1,11,3,13,1,1,,,0,0,1,0,0,0,1,80,,,,,,,40,2,1,,,1,,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,3,11,999997,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,2,4,2,,,,,,,,,,,,,,1,1,0,0,0,,1,2,2,5,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,3,2,6,0,,0,0,1,1,0,0,0,0,1,,,38.2,1.8,,,,,,,38.2,1.8,,,,,,,,,211,,,,,,AT,3,3,4,2,0,1,1708.300134,2,,,,,,,,,,,,,,,,
10442_2_7_2,2,4,1,13,2,2,7,,0,0,0,0,0,1,1,48,,,,,,,999996,14,5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,999997,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,2,4,,,2,4,2,,,,,,2,4,,,,2,4,2,1,1,0,0,0,,1,3,1,4,1,,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,1,0,,1,1,1,1,0,0,0,0,1,,,14.45,,,,,,,,14.45,,,,,,,,129.5,,129.3,,,7.99,,260,AT,2,3,3,4,2,1,6414.671786,5,,,,,,,,,,,,,,,,
10457_2_7_1,1,11,3,13,1,2,6,,0,1,1,1,0,0,0,41,,,,,,20,999996,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,,,,,2,4,2,,,,,,,,1,1,2,,,,1,1,0,0,0,,1,999999,2,3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,3,,,,,,,,,,3,2,4,1,3,0,0,1,1,1,0,0,0,1,,,20,,,,,,,,,,,,,,,,,,70,,,,700,,AT,2,8,5,1,,1,921.1599558,7,,,,,,,,,,,,,,,,
1046_1_7_1,1,10,7,13,1,3,,4,1,0,1,0,0,0,0,400,200,1,999997,,,,999996,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,,,,,3,3,1,3,4,1,,,,,,,,,,,1,0,0,0,0,,3,,2,5,1,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,,,,,,,,,,3,2,1,999998,,0,0,0,0,0,0,0,1,1,1,,40,,,,,,,,,,,,,,,,,,400,30,,,,,AT,2,10,4,2,0,1,1669.769865,3,,,,,,,,,,,,,,,,
10500_2_7_1,1,11,4,13,2,2,4,,0,0,1,0,0,0,0,14,,,,,,,999996,2,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,,,,,2,4,2,2,4,2,6,4,2,4,,,,,,,1,1,0,0,0,,1,2,2,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,6,3,1,1,1,0,0,1,1,1,1,0,0,1,,,18.2,,,,,,,,,,,,,,,,,,75.84,13.75,1000,39.8,,,AT,2,8,4,2,0,1,1065.907355,3,,,,,,,,,,,,,,,,
10531_2_7_1,1,11,4,13,1,2,2,,0,0,0,0,0,1,1,40,,,,,,,999996,5,1,,,1,,9,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,13,11,999997,,,,,,,,,,,,1,1,1,1,0,0,0,1,3,4,3,4,3,4,2,2,4,2,,,,,,,,3,4,2,1,1,0,0,0,,1,999999,2,5,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,,,,,,,,,,3,1,1,1,2,1,1,0,1,0,0,0,0,1,,,9.9,3.9,,,,,,,9.9,3.9,,,,,,,450,70,191,50,,,,200,AT,3,3,4,2,0,1,1113.953543,2,,,,,,,,,,,,,,,,
10550_2_7_1,1,11,4,13,2,2,3,,0,0,1,0,0,0,0,12,,,,,,,999996,2,1,,,1,,4,2,2,,,1,10,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,3,4,2,3,,,,2,4,2,3,6,,,2,4,2,,,,1,1,0,0,0,,1,3,1,5,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,,,,,,,,,,2,2,1,1,2,1,0,1,1,0,0,0,0,1,,,3.84,27.86,130,,,,,,,,,,,,,,490,45,,15.2,60,,33,,AT,3,3,5,3,0,0,2072.560365,3,,,,,,,,,,,,,,,,
10554_2_7_1,1,11,4,13,1,3,,4,1,0,0,0,0,0,0,41,20,1,999997,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,2,4,2,,,,,,,,,,,0,1,0,0,0,,3,,2,5,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,,,,,,,,,,3,2,1,999998,,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,22,,,,,AT,2,7,2,2,0,0,763.6470442,7,,,,,,,,,,,,,,,,
10555_2_7_1,1,11,4,13,1,2,6,,0,0,1,0,0,0,0,35,,,,,,,999996,2,1,,,1,,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,3,4,2,4,2,4,2,2,4,2,,,,,,,,,,,1,1,0,0,0,,4,,2,4,1,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,,,,,,,,,,3,1,6,0,,1,0,1,1,0,0,0,0,1,,,2.5,5.5,,,,,,,,,,,,,,,780,70,285,60,,,,,AT,2,7,2,4,0,0,2195.663374,1,,,,,,,,,,,,,,,,
10555_2_7_2,2,4,2,13,2,3,,1,1,0,1,0,0,0,0,150,150,1,999997,,,,5,12,1,,,1,,2,1,,,1,,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,2,4,2,4,,,,2,4,2,,,2,4,,,,,,,1,0,0,0,0,,3,,1,5,1,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,,,,,,,,,3,1,1,0,,1,0,0,1,0,0,0,0,1,,,20,61,2.4,,,,,,,,,,,,,,754,39,,41.15,,13.4,,,AT,2,10,2,1,,0,3557.186909,1,,,,,,,,,,,,,,,,
10591_2_7_1,1,11,4,13,2,1,,,0,0,0,0,0,0,0,40,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,3,4,3,4,2,4,2,2,4,2,,,,,,,,3,4,2,1,1,0,0,0,,3,,1,5,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,,,,,,,,,,3,3,1,1,1,1,1,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,416,74,713.19,35,,,,100,AT,2,6,3,4,2,1,5269.697811,3,,,,,,,,,,,,,,,,
10643_2_7_1,1,11,4,13,1,1,,,0,0,1,0,0,0,0,100,,,,,,,999996,4,5,,,,0,6,2,2,,,1,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,0,2,4,2,4,2,4,2,2,4,2,,,2,4,,,,,,,1,1,1,0,0,1,1,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,4,2,0,,1,0,0,1,1,1,0,0,1,,,170,21,10,,,,,,,,,,,,,,750,45,95,40,,40,,,AT,1,4,5,5,3,1,2842.474439,4,,,,,,,,,,,,,,,,
10651_2_7_1,1,11,4,13,2,3,,4,0,0,1,0,0,0,0,75,,,,,,,50,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,0,3,4,2,4,,,,2,4,2,,,,,2,4,2,,,,1,1,0,0,0,,1,3,3,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,,,,,,,,,,3,1,1,1,5,1,0,1,1,0,0,0,0,1,,,4.5,,,,,,,,,,,,,,,,580,60,,35,,,33,,AT,2,10,3,2,0,1,2264.479722,2,,,,,,,,,,,,,,,,
10662_2_7_1,1,11,4,13,1,2,2,,0,0,0,0,0,0,0,66,,,,,,,999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,,,3,6,2,4,2,3,4,2,,,2,4,,,,,,,1,1,0,0,0,,4,,2,5,2,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,2,1,1,4,0,0,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,39.9,12.6,38.5,,11.99,,,AT,3,2,4,4,0,1,3023.303062,2,,,,,,,,,,,,,,,,
10664_2_7_1,1,11,4,13,2,2,6,,1,1,1,0,0,0,0,800,800,1,999997,,,50,999996,15,1,,,1,,15,5,,,,1,15,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,,,3,4,5,3,2,5,4,2,,,,,,,,5,1,2,1,1,0,0,0,,2,,1,2,1,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,6,1,1,1,5,0,1,0,0,0,0,1,0,1,,,264,150,388,,,,,,,,,,,,,,,388,265,10,,,,310,AT,2,2,2,4,2,0,5859.738682,7,,,,,,,,,,,,,,,,
